Name,Description,IsProperty,IsActive,RowGUID,OwnerID,ItemID
"Other retail - North America","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Other retail - North America' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{907EEC4E-5998-4118-A72DD8498B3B00FB}",1012,10793
"Other retail - Rest of the world","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Other retail - Rest of the world' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{BCE90D16-193B-46CA-B04CEA35EE2F7504}",1012,10794
"Other wholesale - Asia","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Other wholesale - Asia' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{1014E9F1-F7DA-4088-82E28B8E42424B8C}",1012,10795
"Other wholesale - Europe","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Other wholesale - Europe' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{A42BEB4F-E24C-4659-85B5133BBFCF110D}",1012,10796
"Other wholesale - North America","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Other wholesale - North America' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{537C429B-C231-4D82-AD490F3F3A0329F9}",1012,10797
"Other wholesale - Rest of the world","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Other wholesale - Rest of the world' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{9A0A0FD0-A230-4BB8-BB5F1285CEB03D00}",1012,10798
"Residential mortgage-backed securities (RMBS) - Asia","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Residential mortgage-backed securities (RMBS) - Asia' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC",0,-1,"{30461352-A0AE-4405-907779CA4919891A}",1012,10799
"Residential mortgage-backed securities (RMBS) - Europe","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Residential mortgage-backed securities (RMBS) - Europe' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (D",0,-1,"{A2F2FE16-49FB-46B2-9D941AFC77F5C9BE}",1012,10800
"Residential mortgage-backed securities (RMBS) - North America","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Residential mortgage-backed securities (RMBS) - North America' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk ch",0,-1,"{153347C0-0C49-47FA-8AA0D4403DAA0B6E}",1012,10801
"Residential mortgage-backed securities (RMBS) - Rest of the world","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Residential mortgage-backed securities (RMBS) - Rest of the world' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default ris",0,-1,"{69D13736-41E4-4C27-B295DBF87A3A7B4F}",1012,10802
"Small and medium-sized enterprises (SMEs) - Asia","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Small and medium-sized enterprises (SMEs) - Asia' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (M",0,-1,"{1196EF85-90F5-4FB3-9CE72E3FEF1F2010}",1012,10803
"Small and medium-sized enterprises (SMEs) - Europe","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Small and medium-sized enterprises (SMEs) - Europe' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC)",0,-1,"{87C8AAC7-8742-4682-99427E2DE5A22D19}",1012,10804
"Small and medium-sized enterprises (SMEs) - North America","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Small and medium-sized enterprises (SMEs) - North America' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge",0,-1,"{39E5BFB6-110F-4215-BCFCDDD440BDCE37}",1012,10805
"Small and medium-sized enterprises (SMEs) - Rest of the world","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Small and medium-sized enterprises (SMEs) - Rest of the world' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk ch",0,-1,"{8E1DFA7A-A35C-4FBA-8179D96CBC0D6F27}",1012,10806
"Student loans - Asia","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Student loans - Asia' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{8E296CEC-B67D-474D-B0827FB29FF23A47}",1012,10807
"Student loans - Europe","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Student loans - Europe' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{01B75F9A-731F-4FEC-BEBA0F49077BEBDA}",1012,10808
"Student loans - North America","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Student loans - North America' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{2E0E728F-17CB-492E-9F2BA539E05CA513}",1012,10809
"Student loans - Rest of the world","(Portfolio consisting of) exposures allocated to the bucket/subbucket 'Student loans - Rest of the world' of the risk class 'securitisations that are not included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{173533ED-B6CD-4B2E-963AC3E2E2F03DBC}",1012,10810
"Securitisations that are are included in the ACTP (portfolio)","(Portfolio consisting of) exposures allocated to the risk class 'securitisations that are included in the ACTP' , as defined for the purposes ofthe default risk charge (DRC) (Market risk)",0,-1,"{8E625948-050E-4A5E-998A0766145B0399}",1012,10811
"Securitisation positions that are not included in the ACTP","One of the three 'risk classes' defined for the purposes of the default risk charge (DRC) (Market risk), comprising securitisation positions that are not included in the ACTP",0,-1,"{38C7729C-BA9D-418D-8F5C00C17EB7675A}",1012,10812
"Securitisation positions that are included in the ACTP","One of the three 'risk classes' defined for the purposes of the default risk charge (DRC) (Market risk), comprising securitisation positions that are included in the ACTP",0,-1,"{6523F90D-5A9F-4674-B7C5E4025BBAE601}",1012,10813
"Non-senior debt instruments","Non-senior debt instruments' as one of the four categories of instruments defined in the context of the default risk charge (DRC) (Market risk) for the purposes of identifying the applicable regulatory LGD",0,-1,"{E6817585-C600-449D-A5BDC6E6B52AD06E}",1012,10814
"Senior debt instruments","Senior debt instruments' as one of the four categories of instruments defined in the context of the default risk charge (DRC) (Market risk) for the purposes of identifying the applicable regulatory LGD",0,-1,"{4B7C3264-DD65-4496-A5D0B09493EC7EB7}",1012,10815
"Long exposure","Long exposure, as defined for the purposes of the default risk charge (DRC) (Market risk), Article 325v(1), point (b), CRR",0,-1,"{C6CDB51A-58DF-47F6-8F05C3B688126112}",1012,10816
"Short exposure","Short exposure, as defined for the purposes of the default risk charge (DRC) (Market risk), Article 325v(1), point (a), CRR",0,-1,"{119F2F76-F37B-4A4B-A420962D0E4DF23D}",1012,10817
"Is a position without optionality subjected to curvature risk own funds requirements","Indicates whether the following conditions are met: (i) the risk assessed is curvature risk, (ii) the position is a position without optionality, (iiI) the reporting entity voluntarily subjects the position to own funds requirements for curvature risk (Ar",-1,-1,"{65060085-2EF3-403C-A2A4A42BAFFCB6AE}",1012,10818
"Base currency approach applied","Indicates whether the following conditions are met: (i) the risk assessed is delta risk or curvature risk, (ii) the position is subject to foreign exchange risk, (iii) the base currency approach (Article 325q(7) CRR) is being applied; TRUE: all conditions",-1,-1,"{6D8F8922-53D7-46AF-AFDFD6F1B2A9CC26}",1012,10819
"Curvature risk position (FX risk) is divided by scalar","Indicates whether the following conditions are met: (i) the risk assessed is curvature risk, (ii) the position is subject to foreign exchange risk, (iii) the upward/downward net curvature risk position is divided by the scalar specified in Article 325q(6)",-1,-1,"{0FFA0C9D-F086-4201-BF5BD55020692E51}",1012,10820
"Comments required.SBM own funds requirements by portfolio","Captures additional information that the reporting entities wishes to provide to explain the result of the calculation of the own funds requirements on the basis of the sensitivities-based method (SBM) for a certain portfolio",-1,-1,"{8B89BF97-FFF7-4ECE-BDB87B6ABCB84E2E}",1012,10821
"Risk weight","Risk weight applied or applicable according to the relevant provision in the CRR",-1,-1,"{46BA89D2-F0BA-4E1B-BD88FB8D181D93B5}",1012,10822
"Collateral market value",,-1,-1,"{F3C94805-BEA2-4DF5-8804F9009D16D551}",1012,10823
"PD without overlays (IFRS 9)",,-1,-1,"{4C1BB489-2DAE-41A9-884FD32798C617E4}",1012,10824
"TTC/Unconditional PD without overlays (IFRS 9)",,-1,-1,"{33C9B6D4-297A-4817-AE558FC04C00367E}",1012,10825
"Average LGD (IFRS 9), weighted by EAD, without overlays",,-1,-1,"{6230DA1D-D55F-4ECA-BF4D49ED0771F996}",1012,10826
"Average residual maturity (years), weighted by EAD",,-1,-1,"{56809BA4-0554-4F80-A544488E5F567526}",1012,10827
"Expected credit loss amount without overlays (IFRS 9)",,-1,-1,"{C6D2701A-A162-42F3-A9B70CC8CD598A8B}",1012,10828
"Transition Rate (IFRS9)",,-1,-1,"{A877F805-B06F-4365-8D0293BCDA602DA4}",1012,10829
"Quantitative triggers",,0,-1,"{739E6198-E6E9-47D9-B66437D0B33B2741}",1012,10830
"Qualitative or backstop indicators",,0,-1,"{6030777F-7FBA-44B5-877DE3E80DBF9D03}",1012,10831
"To stage 3 from stage 1 and stage 2",,0,-1,"{99CDD5E3-0D16-4FA0-A78ACDD379FB278B}",1012,10832
"Additional ECL amount if transfer to stage 2",,0,-1,"{68DFC9FF-B917-49B3-8E6A54A0830188B7}",1012,10833
"High default portfolios",,0,-1,"{324B0FB5-B5CF-4890-A507AF3800BB75E0}",1012,10834
"Low default portfolios",,0,-1,"{BA650BBF-84BF-4C46-90C843905306191B}",1012,10835
"Method to determine the residual risk charge",,0,-1,"{48DDD573-CD51-47B1-93919E0171B94A8A}",1012,10837
"Average LGD (IFRS 9), weighted by EAD",,-1,-1,"{41432685-2B42-4077-8A29D05EB9FC7949}",1012,10838
"Behavioural conditions","Behavioural modelling in the baseline scenario: according to the modelled repricing cash flows which accounts, where applicable, for behavioural assumptions under the baseline scenario.",0,-1,"{AF563865-E311-430A-8C738CDD5C7EB9AB}",1012,10839
"Contractual conditions","Contractual: according to the contractual repricing date as defined in Article 1, point 1 (12) of the EBA RTS on SA without taking in-to account behavioural assumptions. Only contractual and legal features (disregarding automatic options and legal caps/fl",0,-1,"{7318B95D-0FBF-48C6-9A473720FD057860}",1012,10840
"Internal Measurement System for interest rate risk","Robust internal measurement systems (IMSs) that capture all components and sources of IRRBB which are relevant for the institution’s business model.",0,-1,"{E641870D-2A4A-4C67-8F8B44A04CD3FCA9}",1012,10841
"Simplified standardised approaches for interest rate risk","Simplified standardised approaches developed by the EBA in the interest of proportionality, and in accordance with the mandate of Article 84 of the CRD.",0,-1,"{5C70913C-5FDF-49FD-A67A80A3C9550EB2}",1012,10842
"Approach used for the purpose of the SOT (NII/EVE)","Approach used for the purpose of the SOT calculation (NII/EVE).",-1,-1,"{ED7DB67E-8BD4-43FC-A3022F89CCA31EE2}",1012,10843
"Basis Risk (EVE)","Basis risk considered in the computation of the EVE SOT.",-1,-1,"{EDA6D5B1-DE5F-4347-89A4D2A69F37F2A5}",1012,10844
"Basis Risk (NII)","Basis risk considered in the computation of the NII SOT.",-1,-1,"{24497FFF-D180-4973-9333FB799F79026A}",1012,10845
"Change in net interest income","The difference between the NII under the shock scenarios minus baseline scenario.",-1,-1,"{513F55A1-6934-4689-AFE2A8252A4D764F}",1012,10847
"Change in the economic value of equity","The difference between the EVE under the shock scenarios minus baseline scenario.",-1,-1,"{D95DAC3A-0EF8-40C9-A3D5EB09C8F6315D}",1012,10848
"Change of material assumptions (EVE)","Material assumptions underlying the calculation of the supervisory standard shock in EVE SOT metrics changed since the last reporting.",-1,-1,"{77371E73-FC2A-4AB5-A40B47529E002037}",1012,10849
"Change of material assumptions (NII)","Material assumptions underlying the calculation of the supervisory standard shock in NII SOT metrics changed since the last reporting.",-1,-1,"{0200E597-3016-48E1-B4A5601E560F3FCB}",1012,10850
"Changes in balance sheet structure due to interest rates","Changes performed in their balance sheet structure since the last reporting on IRRBB.",-1,-1,"{970C768D-F913-449E-903F1F1585750A81}",1012,10851
"Changes in market value","Market value changes for baseline and parallel up and down shock scenarios.",-1,-1,"{2EFC2028-0229-404A-9826057078A88282}",1012,10852
"Commercial margins/other spread components (EVE)","Commercial margins and other spread components included in the computation of the EVE SOT risk measure.",-1,-1,"{BE6312E6-D5BF-41EC-A8E3397DCC4B0757}",1012,10853
"Conditional Cash Flows (EVE)","Conditional cash flows considered in the computation of the EVE SOT.",-1,-1,"{13679D6B-4156-4D60-8ECFB5CEF386C024}",1012,10854
"Conditional Cash Flows (NII)","Conditional cash flows considered in the computation of the NII SOT.",-1,-1,"{1E8F1D1D-888C-4D94-B17994AFFD2AF41D}",1012,10855
"Different perimeter of instruments subject to the CSRBB","Different perimeter of instruments subject to the CSRBB considered for the NII and EVE metrics.",-1,-1,"{53E9F918-B41E-4F96-B0C3552452156328}",1012,10856
"Economic value of equity","A specific form of EV measure where equity is excluded from the cash flows.",-1,-1,"{8CE29451-3C44-48AA-9827B06FB861CFF8}",1012,10857
"Exemptions to the 5-year NMD repricing cap","Exemptions to the assumed behavioural repricing date for customer balances (liabilities) without specific repricing dates, constrained to a maximum average of 5 years.",-1,-1,"{CBBA5CAD-2B6D-4877-884CC8FB0B94804E}",1012,10858
"Fixed rate loan committments","Fixed rate loan commitments included in the EVE/NII SOT.",-1,-1,"{F465F853-8C79-4399-AD9BE0A0B81ED2B9}",1012,10859
"General approach for NMD modelling","Method used to determine the behavioural repricing time of the NMDs.",-1,-1,"{FF9F6A27-20F7-4F2F-820AB7B2D587844B}",1012,10860
"Identification of core component NMD balances","Challenges in identifying NMD core balances unconditional to the IR scenario.",-1,-1,"{18017071-7743-41AD-BD73E20FEF694211}",1012,10861
"IRRBB mitigation and hedging strategies (EVE)","Expected development of changes in institutions' IRR mitigation and hedging strategies in any of the scenarios foreseen in the EBA RTS on SOT for EVE.",-1,-1,"{FDA517CD-5D20-42A8-9D8DB1B754319711}",1012,10862
"IRRBB mitigation and hedging strategies (NII)","Expected development of changes in institutions' IRR mitigation and hedging strategies in any of the scenarios foreseen in the EBA RTS on SOT for NII.",-1,-1,"{4E5A9AE4-725F-4101-98BBD96D0DDBC985}",1012,10863
"Materiality of the basis risk",,-1,-1,"{E96D14EC-B7E9-4EFD-A9E28D24A14262AD}",1012,10864
"Methodology (EVE)","Duration gap or full revaluation approach considered in the computation of the EVE SOT.",-1,-1,"{62702197-52AF-431F-B81A4E757396C489}",1012,10865
"Methodology (NII)","Repricing gap, full revaluation or mixed approach considered in the computation of the NII SOT.",-1,-1,"{751E20EE-169D-4216-82BA518AD0AEC184}",1012,10866
"Modelling of operational NMDs from financial customers","NMDs from financial customers classified as operational deposits, for which Article 27(1)(a) of the LCR Delegated Regulation applies, subject to behavioural modelling.",-1,-1,"{F41D6FA7-FE52-4ED0-963C8C9F0B6FA711}",1012,10867
"Modified duration","(‘Dmod’), including automatically optionality, where: Dmod = - PV01 / (Economic Value * 0.0001).",-1,-1,"{5285AAE1-B4AD-4660-86F376E7E1E27AD6}",1012,10868
"Net interest income","NII as defined in Article 98 (5), point (b) of the CRD and specified in Article 5 of EBA RTS on SOT",-1,-1,"{ECA73F5F-6DAA-402A-91E9BB68DFDC18C4}",1012,10869
"NMD core component balances (slotting of core component balances)","Allocation of institutions' NMD core balances.",-1,-1,"{32F23F66-D3C8-4D01-8D6045775D6DFE20}",1012,10870
"Non-performing exposures",,-1,-1,"{BAF7BF75-E9AD-48B5-BEB02D293A62B3DB}",1012,10871
"Notional amount-weighted average contractual maturity","Average contractual maturity measured in years weighted by the notional amount.",-1,-1,"{1EF03923-65E7-479A-851F3003732165BC}",1012,10872
"Notional amount-weighted average yield","Average yield on an annual basis weighted by the notional amount.",-1,-1,"{D085F244-4E72-4151-8515159201A6D15A}",1012,10873
"Notional repricing cash flows","Notional repricing cash flow as defined in Article 1.1(1) of the EBA RTS on SA.",-1,-1,"{A7BE8DDB-1D68-468A-A1D0D814BFD491E1}",1012,10874
